"Timestamp";"Loss";"Acc"
"1663328834623";"0.28923646 ; 0.9513889"
"1663328835820";"0.32110602 ; 0.9773148"
"1663328836915";"0.34501207 ; 0.9921296"
"1663328838024";"0.21736486 ; 0.9888889"
"1663328839131";"0.14508972 ; 0.9888889"
"1663328840362";"0.10611753 ; 0.9888889"
"1663328841400";"0.08521978 ; 0.9888889"
"1663328842366";"0.068957254 ; 0.98842597"
"1663328843325";"0.059909686 ; 0.98842597"
"1663328845020";"0.054093637 ; 0.98842597"
"1663328846025";"0.04937842 ; 0.98842597"
"1663328847220";"0.045485076 ; 0.98842597"
"1663328848343";"0.043461837 ; 0.98842597"
"1663328849486";"0.041464213 ; 0.98842597"
"1663328850902";"0.039734956 ; 0.98842597"
"1663328851905";"0.03850709 ; 0.98842597"
"1663328852951";"0.03743838 ; 0.98842597"
"1663328854321";"0.036565404 ; 0.98842597"
"1663328855384";"0.036398485 ; 0.98842597"
"1663328856725";"0.030536596 ; 0.98796296"
"1663328857922";"0.032444816 ; 0.9884259"
"1663328858998";"0.032046754 ; 0.9884259"
"1663328860223";"0.032094534 ; 0.9884259"
"1663328861274";"0.030308194 ; 0.9884259"
"1663328862403";"0.029977877 ; 0.9884259"
"1663328863409";"0.029312825 ; 0.9884259"
"1663328864420";"0.029641522 ; 0.9884259"
"1663328865445";"0.02838902 ; 0.9884259"
"1663328866883";"0.031261656 ; 0.9888889"
"1663328868042";"0.031372763 ; 0.9888889"
