"Timestamp";"Loss";"Acc"
"1663222370281";"0.24717146 ; 0.9201162"
"1663222376165";"0.2683057 ; 0.92565936"
"1663222382119";"0.18202265 ; 0.9250582"
"1663222388045";"0.1618442 ; 0.9268739"
"1663222393999";"0.15424126 ; 0.92773587"
"1663222399928";"0.1592003 ; 0.92886585"
"1663222405909";"0.15001512 ; 0.92701095"
"1663222412047";"0.14180847 ; 0.9272221"
"1663222417848";"0.1387155 ; 0.9298472"
"1663222423681";"0.14222403 ; 0.9337668"
"1663222429627";"0.14781474 ; 0.9348037"
"1663222435563";"0.15630494 ; 0.93394613"
"1663222441408";"0.10886422 ; 0.9281235"
"1663222447447";"0.092767864 ; 0.92600566"
"1663222453388";"0.07917712 ; 0.9233396"
"1663222459334";"0.06305245 ; 0.9208917"
"1663222465306";"0.0535558 ; 0.9194599"
"1663222471418";"0.044596687 ; 0.91817015"
"1663222477347";"0.04004855 ; 0.9174698"
"1663222483182";"0.038915563 ; 0.916989"
"1663222489037";"0.0534697 ; 0.9182933"
"1663222494851";"0.053129245 ; 0.91845506"
"1663222500691";"0.05037174 ; 0.91827756"
"1663222506651";"0.043785807 ; 0.9187619"
"1663222512492";"0.041759636 ; 0.91947883"
"1663222518545";"0.044434167 ; 0.92084295"
"1663222524388";"0.04306793 ; 0.9209445"
"1663222530381";"0.047000542 ; 0.9213411"
"1663222536327";"0.0481297 ; 0.9219342"
"1663222542302";"0.049246777 ; 0.92245275"
