"Timestamp";"Loss";"Acc"
"1663222084259";"0.1683195 ; 0.92168075"
"1663222090168";"0.09283563 ; 0.9186662"
"1663222096019";"0.076601006 ; 0.9209983"
"1663222101808";"0.0854311 ; 0.9233077"
"1663222107883";"0.08477598 ; 0.92330724"
"1663222113824";"0.08680767 ; 0.92498606"
"1663222119794";"0.16582827 ; 0.9334242"
"1663222125716";"0.1831198 ; 0.9367264"
"1663222131633";"0.18376853 ; 0.9378945"
"1663222137570";"0.16760734 ; 0.93786746"
"1663222143512";"0.16550317 ; 0.9378856"
"1663222149449";"0.17195025 ; 0.93682265"
"1663222155396";"0.16940708 ; 0.93533874"
"1663222161329";"0.1707141 ; 0.9344025"
"1663222167175";"0.1755471 ; 0.93528455"
"1663222173015";"0.1779801 ; 0.9375039"
"1663222178957";"0.17959395 ; 0.9379476"
"1663222184888";"0.19303606 ; 0.93989486"
"1663222190826";"0.18826993 ; 0.9386273"
"1663222196589";"0.18849301 ; 0.9383249"
"1663222202502";"0.17751814 ; 0.9374809"
"1663222208444";"0.16349766 ; 0.93680316"
"1663222214086";"0.1400836 ; 0.9348689"
"1663222220123";"0.1384286 ; 0.93525743"
"1663222225948";"0.13408138 ; 0.9349839"
"1663222231785";"0.13077706 ; 0.93487954"
"1663222237726";"0.12251734 ; 0.93381214"
"1663222243676";"0.123124674 ; 0.934006"
"1663222249602";"0.12332653 ; 0.9336559"
"1663222255555";"0.12532078 ; 0.9340274"
