"Timestamp";"Loss";"Acc"
"1663225577674";"0.11962327 ; 0.91191024"
"1663225583605";"0.10010306 ; 0.9139631"
"1663225589552";"0.09692027 ; 0.91584617"
"1663225595727";"0.085276805 ; 0.9166829"
"1663225601832";"0.08217448 ; 0.9177594"
"1663225607669";"0.057873193 ; 0.9166513"
"1663225613708";"0.05812951 ; 0.9177646"
"1663225619546";"0.053011425 ; 0.91836804"
"1663225625386";"0.050366364 ; 0.9182009"
"1663225631238";"0.053091962 ; 0.918972"
"1663225637052";"0.047951903 ; 0.9179749"
"1663225642985";"0.049851995 ; 0.91849214"
"1663225648835";"0.049158625 ; 0.91841596"
"1663225654665";"0.050433055 ; 0.91853744"
"1663225660629";"0.049700417 ; 0.9186899"
"1663225666558";"0.05089655 ; 0.91903734"
"1663225672400";"0.051662855 ; 0.9192125"
"1663225678238";"0.050928388 ; 0.9192168"
"1663225683948";"0.05184746 ; 0.9193918"
"1663225689891";"0.049422998 ; 0.91927034"
"1663225695733";"0.050185774 ; 0.9193718"
"1663225701574";"0.050959717 ; 0.9196231"
"1663225707510";"0.048908144 ; 0.9194254"
"1663225713246";"0.048463624 ; 0.9192729"
"1663225719186";"0.04844488 ; 0.9195778"
"1663225725126";"0.047522534 ; 0.9190486"
"1663225731108";"0.047217157 ; 0.9190486"
"1663225736897";"0.04608626 ; 0.91933346"
"1663225742723";"0.04635726 ; 0.91917676"
"1663225748580";"0.04558527 ; 0.9186475"
