"Timestamp";"Loss";"Acc"
"1663223997608";"0.12883824 ; 0.92763877"
"1663224003542";"0.081582785 ; 0.93259287"
"1663224009488";"0.054672115 ; 0.9380219"
"1663224015421";"0.07167003 ; 0.94031304"
"1663224021248";"0.084912464 ; 0.94202477"
"1663224027093";"0.10587479 ; 0.9444558"
"1663224032835";"0.11918221 ; 0.9466391"
"1663224038765";"0.13834631 ; 0.9494197"
"1663224044716";"0.1474745 ; 0.95049334"
"1663224050670";"0.14592406 ; 0.9503326"
"1663224056484";"0.1371417 ; 0.9486272"
"1663224062321";"0.14742304 ; 0.94911283"
"1663224068279";"0.16151336 ; 0.94587326"
"1663224074202";"0.13546078 ; 0.9431054"
"1663224080141";"0.13514079 ; 0.943402"
"1663224085922";"0.13358909 ; 0.94329476"
"1663224091803";"0.14186093 ; 0.9447679"
"1663224097545";"0.1362859 ; 0.94449824"
"1663224103490";"0.14157432 ; 0.9457383"
"1663224109523";"0.14195576 ; 0.9461252"
"1663224115364";"0.14041601 ; 0.94618845"
"1663224121201";"0.13789353 ; 0.94582003"
"1663224127027";"0.13404883 ; 0.9449487"
"1663224132970";"0.1305255 ; 0.9444364"
"1663224138701";"0.1253153 ; 0.94394207"
"1663224144445";"0.11189922 ; 0.9423768"
"1663224150408";"0.107832424 ; 0.94190913"
"1663224156029";"0.10144584 ; 0.94109565"
"1663224161850";"0.098147824 ; 0.9402779"
"1663224167585";"0.09809352 ; 0.9402284"
